Year,State,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Value,CV (%)
1978,TEXAS,CROSS TIMBERS,30,JACK,237,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31,
1978,TEXAS,CROSS TIMBERS,30,MILLS,333,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,19,
1978,TEXAS,CROSS TIMBERS,30,MONTAGUE,337,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36.4,
1978,TEXAS,CROSS TIMBERS,30,PALO PINTO,363,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,14.6,
1978,TEXAS,CROSS TIMBERS,30,PARKER,367,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20.3,
1978,TEXAS,CROSS TIMBERS,30,SHACKELFORD,417,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30.9,
1978,TEXAS,CROSS TIMBERS,30,SOMERVELL,425,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31,
1978,TEXAS,CROSS TIMBERS,30,STEPHENS,429,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,19,
1978,TEXAS,CROSS TIMBERS,30,THROCKMORTON,447,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27,
1978,TEXAS,CROSS TIMBERS,30,WISE,497,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,37.4,
1978,TEXAS,CROSS TIMBERS,30,YOUNG,503,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25,
1978,TEXAS,EAST TEXAS NORTH,51,ANDERSON,1,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20.2,
1978,TEXAS,EAST TEXAS NORTH,51,BOWIE,37,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,17.4,
1978,TEXAS,EAST TEXAS NORTH,51,CHEROKEE,73,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,15,
1978,TEXAS,EAST TEXAS NORTH,51,HARRISON,203,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30,
1978,TEXAS,EAST TEXAS NORTH,51,HENDERSON,213,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20.2,
1978,TEXAS,EAST TEXAS NORTH,51,HOUSTON,225,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20.2,
1978,TEXAS,EAST TEXAS NORTH,51,NACOGDOCHES,347,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,33.5,
1978,TEXAS,EAST TEXAS NORTH,51,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,19.8,
1978,TEXAS,EAST TEXAS NORTH,51,RED RIVER,387,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,35.7,
1978,TEXAS,EAST TEXAS NORTH,51,VAN ZANDT,467,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,21.8,
1978,TEXAS,EAST TEXAS NORTH,51,WOOD,499,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,15,
1978,TEXAS,EAST TEXAS SOUTH,52,BRAZOS,41,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64.4,
1978,TEXAS,EAST TEXAS SOUTH,52,FREESTONE,161,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50,
1978,TEXAS,EAST TEXAS SOUTH,52,GRIMES,185,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50,
1978,TEXAS,EAST TEXAS SOUTH,52,LEON,289,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50,
1978,TEXAS,EAST TEXAS SOUTH,52,MADISON,313,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50,
1978,TEXAS,EAST TEXAS SOUTH,52,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50,
1978,TEXAS,EAST TEXAS SOUTH,52,POLK,373,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50,
1978,TEXAS,EAST TEXAS SOUTH,52,ROBERTSON,395,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,49.7,
1978,TEXAS,EAST TEXAS SOUTH,52,WALLER,473,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50,
1978,TEXAS,EDWARDS PLATEAU,70,BANDERA,19,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20,
1978,TEXAS,EDWARDS PLATEAU,70,BLANCO,31,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,33.3,
1978,TEXAS,EDWARDS PLATEAU,70,BURNET,53,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20,
1978,TEXAS,EDWARDS PLATEAU,70,COKE,81,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,24.3,
1978,TEXAS,EDWARDS PLATEAU,70,CONCHO,95,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30,
1978,TEXAS,EDWARDS PLATEAU,70,GILLESPIE,171,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,32,
1978,TEXAS,EDWARDS PLATEAU,70,IRION,235,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20,
1978,TEXAS,EDWARDS PLATEAU,70,KENDALL,259,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20,
1978,TEXAS,EDWARDS PLATEAU,70,KERR,265,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20,
1978,TEXAS,EDWARDS PLATEAU,70,KIMBLE,267,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20,
1978,TEXAS,EDWARDS PLATEAU,70,KINNEY,271,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,43.3,
1978,TEXAS,EDWARDS PLATEAU,70,LAMPASAS,281,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25,
1978,TEXAS,EDWARDS PLATEAU,70,MASON,319,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30,
1978,TEXAS,EDWARDS PLATEAU,70,MCCULLOCH,307,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,24,
1978,TEXAS,EDWARDS PLATEAU,70,MENARD,327,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25,
1978,TEXAS,EDWARDS PLATEAU,70,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40,
1978,TEXAS,EDWARDS PLATEAU,70,REAGAN,383,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,28.6,
1978,TEXAS,EDWARDS PLATEAU,70,SAN SABA,411,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,24,
1978,TEXAS,EDWARDS PLATEAU,70,SCHLEICHER,413,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,26,
1978,TEXAS,EDWARDS PLATEAU,70,STERLING,431,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40,
1978,TEXAS,EDWARDS PLATEAU,70,TOM GREEN,451,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27.3,
1978,TEXAS,EDWARDS PLATEAU,70,UPTON,461,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40,
1978,TEXAS,EDWARDS PLATEAU,70,UVALDE,463,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31.9,
1978,TEXAS,LOWER VALLEY,97,CAMERON,61,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58.2,
1978,TEXAS,LOWER VALLEY,97,HIDALGO,215,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42.7,
1978,TEXAS,LOWER VALLEY,97,STARR,427,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31,
1978,TEXAS,LOWER VALLEY,97,WILLACY,489,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,53.2,
1978,TEXAS,NORTHERN HIGH PLAINS,11,ARMSTRONG,11,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36.4,
1978,TEXAS,NORTHERN HIGH PLAINS,11,BRISCOE,45,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44.7,
1978,TEXAS,NORTHERN HIGH PLAINS,11,CARSON,65,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55.2,
1978,TEXAS,NORTHERN HIGH PLAINS,11,CASTRO,69,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,79.3,
1978,TEXAS,NORTHERN HIGH PLAINS,11,DALLAM,111,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,39.9,
1978,TEXAS,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,61.8,
1978,TEXAS,NORTHERN HIGH PLAINS,11,FLOYD,153,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,71.4,
1978,TEXAS,NORTHERN HIGH PLAINS,11,GRAY,179,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55,
1978,TEXAS,NORTHERN HIGH PLAINS,11,HALE,189,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,77.2,
1978,TEXAS,NORTHERN HIGH PLAINS,11,HANSFORD,195,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,84.1,
1978,TEXAS,NORTHERN HIGH PLAINS,11,HARTLEY,205,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65,
1978,TEXAS,NORTHERN HIGH PLAINS,11,HEMPHILL,211,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40,
1978,TEXAS,NORTHERN HIGH PLAINS,11,HUTCHINSON,233,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85,
1978,TEXAS,NORTHERN HIGH PLAINS,11,LIPSCOMB,295,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44.9,
1978,TEXAS,NORTHERN HIGH PLAINS,11,MOORE,341,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,89.7,
1978,TEXAS,NORTHERN HIGH PLAINS,11,OCHILTREE,357,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85.7,
1978,TEXAS,NORTHERN HIGH PLAINS,11,OLDHAM,359,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,45,
1978,TEXAS,NORTHERN HIGH PLAINS,11,PARMER,369,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,84.1,
1978,TEXAS,NORTHERN HIGH PLAINS,11,POTTER,375,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,45,
1978,TEXAS,NORTHERN HIGH PLAINS,11,RANDALL,381,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.7,
1978,TEXAS,NORTHERN HIGH PLAINS,11,ROBERTS,393,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80.8,
1978,TEXAS,NORTHERN HIGH PLAINS,11,SHERMAN,421,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,69.7,
1978,TEXAS,NORTHERN HIGH PLAINS,11,SWISHER,437,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,63.3,
1978,TEXAS,NORTHERN LOW PLAINS,21,BORDEN,33,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,26.5,
1978,TEXAS,NORTHERN LOW PLAINS,21,CHILDRESS,75,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20,
1978,TEXAS,NORTHERN LOW PLAINS,21,COLLINGSWORTH,87,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27.9,
1978,TEXAS,NORTHERN LOW PLAINS,21,COTTLE,101,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25.4,
1978,TEXAS,NORTHERN LOW PLAINS,21,DICKENS,125,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,18,
1978,TEXAS,NORTHERN LOW PLAINS,21,DONLEY,129,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,32,
1978,TEXAS,NORTHERN LOW PLAINS,21,FOARD,155,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,22,
1978,TEXAS,NORTHERN LOW PLAINS,21,GARZA,169,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,23.6,
1978,TEXAS,NORTHERN LOW PLAINS,21,HALL,191,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,16,
1978,TEXAS,NORTHERN LOW PLAINS,21,HARDEMAN,197,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,26.7,
1978,TEXAS,NORTHERN LOW PLAINS,21,KENT,263,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,18.8,
1978,TEXAS,NORTHERN LOW PLAINS,21,KING,269,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25,
1978,TEXAS,NORTHERN LOW PLAINS,21,MOTLEY,345,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,16,
1978,TEXAS,NORTHERN LOW PLAINS,21,WHEELER,483,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25,
1978,TEXAS,NORTHERN LOW PLAINS,21,WICHITA,485,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,22,
1978,TEXAS,NORTHERN LOW PLAINS,21,WILBARGER,487,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42,
1978,TEXAS,SOUTH CENTRAL,81,AUSTIN,15,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65,
1978,TEXAS,SOUTH CENTRAL,81,BASTROP,21,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62,
1978,TEXAS,SOUTH CENTRAL,81,BEE,25,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50.4,
1978,TEXAS,SOUTH CENTRAL,81,BEXAR,29,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,43.6,
1978,TEXAS,SOUTH CENTRAL,81,BURLESON,51,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,66.6,
1978,TEXAS,SOUTH CENTRAL,81,CALDWELL,55,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,54.1,
1978,TEXAS,SOUTH CENTRAL,81,COLORADO,89,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,52.9,
1978,TEXAS,SOUTH CENTRAL,81,COMAL,91,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60,
1978,TEXAS,SOUTH CENTRAL,81,DE WITT,123,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.5,
1978,TEXAS,SOUTH CENTRAL,81,FAYETTE,149,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60,
1978,TEXAS,SOUTH CENTRAL,81,GOLIAD,175,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,35,
1978,TEXAS,SOUTH CENTRAL,81,GONZALES,177,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,59.7,
1978,TEXAS,SOUTH CENTRAL,81,GUADALUPE,187,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,54.6,
1978,TEXAS,SOUTH CENTRAL,81,HAYS,209,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.3,
1978,TEXAS,SOUTH CENTRAL,81,KARNES,255,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,39.4,
1978,TEXAS,SOUTH CENTRAL,81,LAVACA,285,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.3,
1978,TEXAS,SOUTH CENTRAL,81,LEE,287,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58,
1978,TEXAS,SOUTH CENTRAL,81,MEDINA,325,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30,
1978,TEXAS,SOUTH CENTRAL,81,TRAVIS,453,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62.4,
1978,TEXAS,SOUTH CENTRAL,81,WASHINGTON,477,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,45,
1978,TEXAS,SOUTH CENTRAL,81,WILSON,493,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,41.2,
1978,TEXAS,SOUTH TEXAS,96,ATASCOSA,13,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,32.6,
1978,TEXAS,SOUTH TEXAS,96,BROOKS,47,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,28.8,
1978,TEXAS,SOUTH TEXAS,96,DIMMIT,127,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20,
1978,TEXAS,SOUTH TEXAS,96,DUVAL,131,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27.5,
1978,TEXAS,SOUTH TEXAS,96,FRIO,163,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30.2,
1978,TEXAS,SOUTH TEXAS,96,JIM HOGG,247,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,35.8,
1978,TEXAS,SOUTH TEXAS,96,JIM WELLS,249,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,29.7,
1978,TEXAS,SOUTH TEXAS,96,KENEDY,261,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31.3,
1978,TEXAS,SOUTH TEXAS,96,LA SALLE,283,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31.3,
1978,TEXAS,SOUTH TEXAS,96,LIVE OAK,297,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42.3,
1978,TEXAS,SOUTH TEXAS,96,MAVERICK,323,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40,
1978,TEXAS,SOUTH TEXAS,96,MCMULLEN,311,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31.3,
1978,TEXAS,SOUTH TEXAS,96,WEBB,479,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40,
1978,TEXAS,SOUTH TEXAS,96,ZAPATA,505,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31.3,
1978,TEXAS,SOUTH TEXAS,96,ZAVALA,507,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,49.4,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,ANDREWS,3,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,BAILEY,17,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,37.1,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,COCHRAN,79,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27.4,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,CROSBY,107,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,115,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27.1,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,165,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,34.9,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,173,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,28.4,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,HOCKLEY,219,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,24.9,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,HOWARD,227,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,LAMB,279,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,52,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55.6,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,LYNN,305,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,317,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,MIDLAND,329,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,445,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,22,
1978,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,501,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25,
1978,TEXAS,SOUTHERN LOW PLAINS,22,BAYLOR,23,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25.7,
1978,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,83,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,21.5,
1978,TEXAS,SOUTHERN LOW PLAINS,22,FISHER,151,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,17.2,
1978,TEXAS,SOUTHERN LOW PLAINS,22,HASKELL,207,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36.5,
1978,TEXAS,SOUTHERN LOW PLAINS,22,JONES,253,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36,
1978,TEXAS,SOUTHERN LOW PLAINS,22,KNOX,275,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,35.6,
1978,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,335,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,33.1,
1978,TEXAS,SOUTHERN LOW PLAINS,22,NOLAN,353,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27.3,
1978,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,399,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,16,
1978,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,415,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,15,
1978,TEXAS,SOUTHERN LOW PLAINS,22,STONEWALL,433,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,21.1,
1978,TEXAS,SOUTHERN LOW PLAINS,22,TAYLOR,441,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,22.6,
1978,TEXAS,TRANS-PECOS,60,CULBERSON,109,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,49.3,
1978,TEXAS,TRANS-PECOS,60,EL PASO,141,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50.5,
1978,TEXAS,TRANS-PECOS,60,HUDSPETH,229,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50.6,
1978,TEXAS,TRANS-PECOS,60,JEFF DAVIS,243,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50.5,
